payment_id,customer_id,staff_id,rental_id,amount,payment_date.1,payment_timestamp,last_update,payment_month,amount_category,payment_year
4172,153,1,12103,1.99,17-08-2005,22:49:09,15-02-2006 22:13,Aug-2005,Low,2005
4173,153,1,12439,3.99,18-08-2005,10:44:57,15-02-2006 22:13,Aug-2005,Low,2005
4174,153,1,12882,4.99,19-08-2005,03:33:46,15-02-2006 22:13,Aug-2005,Low,2005
4175,153,1,14664,4.99,21-08-2005,19:48:47,15-02-2006 22:13,Aug-2005,Low,2005
4176,153,1,14747,4.99,21-08-2005,23:00:02,15-02-2006 22:13,Aug-2005,Low,2005
4177,153,1,14944,4.99,22-08-2005,06:01:26,15-02-2006 22:13,Aug-2005,Low,2005
4178,153,2,15267,0.99,22-08-2005,18:37:48,15-02-2006 22:13,Aug-2005,Low,2005
4179,153,2,15444,7.99,23-08-2005,00:46:52,15-02-2006 22:13,Aug-2005,High,2005
4180,153,1,15593,1.99,23-08-2005,06:15:09,15-02-2006 22:13,Aug-2005,Low,2005
4181,154,1,469,5.99,27-05-2005,21:14:26,15-02-2006 22:13,May-2005,High,2005
4182,154,2,865,7.99,30-05-2005,03:39:44,15-02-2006 22:13,May-2005,High,2005
4183,154,2,978,5.99,30-05-2005,21:30:52,15-02-2006 22:13,May-2005,High,2005
4184,154,1,1963,0.99,17-06-2005,09:09:31,15-02-2006 22:13,Jun-2005,Low,2005
4185,154,1,2886,4.99,20-06-2005,01:38:39,15-02-2006 22:13,Jun-2005,Low,2005
4186,154,1,2985,2.99,20-06-2005,08:45:08,15-02-2006 22:13,Jun-2005,Low,2005
4187,154,2,3806,7.99,06-07-2005,15:09:41,15-02-2006 22:13,Jul-2005,High,2005
4188,154,2,3912,0.99,06-07-2005,20:10:03,15-02-2006 22:13,Jul-2005,Low,2005
4189,154,2,4132,4.99,07-07-2005,08:06:07,15-02-2006 22:13,Jul-2005,Low,2005
4190,154,1,4252,2.99,07-07-2005,14:13:05,15-02-2006 22:13,Jul-2005,Low,2005
4191,154,1,4850,5.99,08-07-2005,18:39:31,15-02-2006 22:13,Jul-2005,High,2005
4192,154,1,5101,0.99,09-07-2005,06:21:29,15-02-2006 22:13,Jul-2005,Low,2005
4193,154,2,5760,2.99,10-07-2005,12:44:48,15-02-2006 22:13,Jul-2005,Low,2005
4194,154,1,6048,0.99,11-07-2005,03:32:23,15-02-2006 22:13,Jul-2005,Low,2005
4195,154,2,6993,4.99,27-07-2005,01:05:24,15-02-2006 22:13,Jul-2005,Low,2005
4196,154,1,7055,4.99,27-07-2005,03:45:42,15-02-2006 22:13,Jul-2005,Low,2005
4197,154,1,7156,4.99,27-07-2005,07:19:34,15-02-2006 22:13,Jul-2005,Low,2005
4198,154,2,7900,1.99,28-07-2005,11:11:33,15-02-2006 22:13,Jul-2005,Low,2005
4199,154,2,8334,7.99,29-07-2005,04:18:25,15-02-2006 22:13,Jul-2005,High,2005
4200,154,2,9286,2.99,30-07-2005,15:32:28,15-02-2006 22:13,Jul-2005,Low,2005
4201,154,1,10278,6.99,01-08-2005,03:25:27,15-02-2006 22:13,Aug-2005,High,2005
4202,154,1,10851,4.99,01-08-2005,23:58:45,15-02-2006 22:13,Aug-2005,Low,2005
4203,154,1,11296,5.99,02-08-2005,15:15:27,15-02-2006 22:13,Aug-2005,High,2005
4204,154,1,12341,0.99,18-08-2005,07:09:27,15-02-2006 22:13,Aug-2005,Low,2005
4205,154,2,13861,4.99,20-08-2005,14:56:53,15-02-2006 22:13,Aug-2005,Low,2005
4206,154,2,14731,2.99,21-08-2005,22:21:49,15-02-2006 22:13,Aug-2005,Low,2005
4207,154,2,14793,7.99,22-08-2005,00:37:57,15-02-2006 22:13,Aug-2005,High,2005
4208,154,1,14918,6.99,22-08-2005,05:06:38,15-02-2006 22:13,Aug-2005,High,2005
4209,154,1,15351,0.99,22-08-2005,21:15:46,15-02-2006 22:13,Aug-2005,Low,2005
4210,154,1,15721,2.99,23-08-2005,11:16:16,15-02-2006 22:13,Aug-2005,Low,2005
4211,155,1,568,2.99,28-05-2005,09:57:36,15-02-2006 22:13,May-2005,Low,2005
4212,155,2,1519,1.99,15-06-2005,23:55:27,15-02-2006 22:13,Jun-2005,Low,2005
4213,155,1,1554,7.99,16-06-2005,02:16:47,15-02-2006 22:13,Jun-2005,High,2005
4214,155,1,2028,7.99,17-06-2005,13:08:08,15-02-2006 22:13,Jun-2005,High,2005
4215,155,1,2869,4.99,20-06-2005,00:09:25,15-02-2006 22:13,Jun-2005,Low,2005
4216,155,2,3405,4.99,21-06-2005,15:58:25,15-02-2006 22:13,Jun-2005,Low,2005
4217,155,1,5128,1.99,09-07-2005,07:25:54,15-02-2006 22:13,Jul-2005,Low,2005
4218,155,1,6066,5.99,11-07-2005,04:32:42,15-02-2006 22:13,Jul-2005,High,2005
4219,155,1,6085,4.99,11-07-2005,05:24:36,15-02-2006 22:13,Jul-2005,Low,2005
4220,155,2,6087,4.99,11-07-2005,05:29:22,15-02-2006 22:13,Jul-2005,Low,2005
4221,155,1,6443,2.99,12-07-2005,00:35:51,15-02-2006 22:13,Jul-2005,Low,2005
4222,155,1,7077,3.99,27-07-2005,04:13:02,15-02-2006 22:13,Jul-2005,Low,2005
4223,155,1,7492,2.99,27-07-2005,19:54:18,15-02-2006 22:13,Jul-2005,Low,2005
4224,155,2,7730,5.99,28-07-2005,04:59:48,15-02-2006 22:13,Jul-2005,High,2005
4225,155,2,9781,7.99,31-07-2005,10:13:02,15-02-2006 22:13,Jul-2005,High,2005
4226,155,1,10098,0.99,31-07-2005,20:41:17,15-02-2006 22:13,Jul-2005,Low,2005
4227,155,1,11033,4.99,02-08-2005,05:54:17,15-02-2006 22:13,Aug-2005,Low,2005
4228,155,2,11951,5.99,17-08-2005,17:14:02,15-02-2006 22:13,Aug-2005,High,2005
4229,155,1,14324,8.99,21-08-2005,08:10:56,15-02-2006 22:13,Aug-2005,High,2005
4230,155,2,14549,2.99,21-08-2005,15:54:21,15-02-2006 22:13,Aug-2005,Low,2005
4231,155,1,14753,2.99,21-08-2005,23:11:43,15-02-2006 22:13,Aug-2005,Low,2005
4232,155,2,14909,0.99,22-08-2005,04:48:44,15-02-2006 22:13,Aug-2005,Low,2005
4233,155,1,15106,0.99,22-08-2005,12:01:48,15-02-2006 22:13,Aug-2005,Low,2005
4234,155,2,11496,7.98,14-02-2006,15:16:03,15-02-2006 22:13,Feb-2006,High,2006
4235,155,1,12352,0,14-02-2006,15:16:03,15-02-2006 22:13,Feb-2006,Low,2006
4236,156,2,899,6.99,30-05-2005,09:29:30,15-02-2006 22:13,May-2005,High,2005
4237,156,1,1052,4.99,31-05-2005,07:07:03,15-02-2006 22:13,May-2005,Low,2005
4238,156,2,2089,9.99,17-06-2005,17:45:09,15-02-2006 22:13,Jun-2005,High,2005
4239,156,2,2221,0.99,18-06-2005,03:24:56,15-02-2006 22:13,Jun-2005,Low,2005
4240,156,1,2658,4.99,19-06-2005,10:43:42,15-02-2006 22:13,Jun-2005,Low,2005
4241,156,1,2782,0.99,19-06-2005,18:25:07,15-02-2006 22:13,Jun-2005,Low,2005
4242,156,2,4394,2.99,07-07-2005,21:12:45,15-02-2006 22:13,Jul-2005,Low,2005
4243,156,2,5534,4.99,10-07-2005,02:26:49,15-02-2006 22:13,Jul-2005,Low,2005
4244,156,1,5828,2.99,10-07-2005,16:27:25,15-02-2006 22:13,Jul-2005,Low,2005
4245,156,2,5908,0.99,10-07-2005,20:44:14,15-02-2006 22:13,Jul-2005,Low,2005
4246,156,2,6540,6.99,12-07-2005,04:51:13,15-02-2006 22:13,Jul-2005,High,2005
4247,156,2,7389,2.99,27-07-2005,15:56:15,15-02-2006 22:13,Jul-2005,Low,2005
4248,156,2,7822,4.99,28-07-2005,08:31:45,15-02-2006 22:13,Jul-2005,Low,2005
4249,156,1,9409,6.99,30-07-2005,20:33:53,15-02-2006 22:13,Jul-2005,High,2005
4250,156,1,9696,0.99,31-07-2005,07:13:46,15-02-2006 22:13,Jul-2005,Low,2005
4251,156,2,10309,6.99,01-08-2005,04:24:18,15-02-2006 22:13,Aug-2005,High,2005
4252,156,2,11490,2.99,02-08-2005,22:36:00,15-02-2006 22:13,Aug-2005,Low,2005
4253,156,1,11587,5.99,17-08-2005,02:21:03,15-02-2006 22:13,Aug-2005,High,2005
4254,156,2,13530,0.99,20-08-2005,03:12:43,15-02-2006 22:13,Aug-2005,Low,2005
4255,156,2,13531,2.99,20-08-2005,03:26:10,15-02-2006 22:13,Aug-2005,Low,2005
4256,156,2,13802,2.99,20-08-2005,12:44:53,15-02-2006 22:13,Aug-2005,Low,2005
4257,156,1,14794,1.99,22-08-2005,00:39:31,15-02-2006 22:13,Aug-2005,Low,2005
4258,156,2,14831,4.99,22-08-2005,01:40:49,15-02-2006 22:13,Aug-2005,Low,2005
4259,156,1,14914,0.99,22-08-2005,04:53:35,15-02-2006 22:13,Aug-2005,Low,2005
4260,156,1,15408,6.99,22-08-2005,23:26:32,15-02-2006 22:13,Aug-2005,High,2005
4261,157,2,352,0.99,27-05-2005,05:48:19,15-02-2006 22:13,May-2005,Low,2005
4262,157,1,642,4.99,28-05-2005,18:49:12,15-02-2006 22:13,May-2005,Low,2005
4263,157,2,2340,0.99,18-06-2005,11:30:56,15-02-2006 22:13,Jun-2005,Low,2005
4264,157,1,3739,0.99,06-07-2005,11:54:18,15-02-2006 22:13,Jul-2005,Low,2005
4265,157,1,4253,5.99,07-07-2005,14:13:13,15-02-2006 22:13,Jul-2005,High,2005
4266,157,2,4435,3.99,07-07-2005,22:51:04,15-02-2006 22:13,Jul-2005,Low,2005
4267,157,1,4919,0.99,08-07-2005,21:41:54,15-02-2006 22:13,Jul-2005,Low,2005
4268,157,1,5862,4.99,10-07-2005,18:20:48,15-02-2006 22:13,Jul-2005,Low,2005
4269,157,1,7110,2.99,27-07-2005,05:30:48,15-02-2006 22:13,Jul-2005,Low,2005
4270,157,2,7195,2.99,27-07-2005,08:47:01,15-02-2006 22:13,Jul-2005,Low,2005
4271,157,2,7499,4.99,27-07-2005,20:10:28,15-02-2006 22:13,Jul-2005,Low,2005
4272,157,2,8163,0.99,28-07-2005,21:11:48,15-02-2006 22:13,Jul-2005,Low,2005
4273,157,2,8337,0.99,29-07-2005,04:31:55,15-02-2006 22:13,Jul-2005,Low,2005
4274,157,2,8347,0.99,29-07-2005,04:49:25,15-02-2006 22:13,Jul-2005,Low,2005
4275,157,2,8576,4.99,29-07-2005,11:55:01,15-02-2006 22:13,Jul-2005,Low,2005
4276,157,1,8707,0.99,29-07-2005,17:21:58,15-02-2006 22:13,Jul-2005,Low,2005
4277,157,1,8827,4.99,29-07-2005,22:31:24,15-02-2006 22:13,Jul-2005,Low,2005
4278,157,2,9237,2.99,30-07-2005,13:48:17,15-02-2006 22:13,Jul-2005,Low,2005
4279,157,2,9264,4.99,30-07-2005,14:51:36,15-02-2006 22:13,Jul-2005,Low,2005
4280,157,1,9958,2.99,31-07-2005,16:03:56,15-02-2006 22:13,Jul-2005,Low,2005
4281,157,1,10203,4.99,01-08-2005,00:45:27,15-02-2006 22:13,Aug-2005,Low,2005
4282,157,2,11249,4.99,02-08-2005,13:35:40,15-02-2006 22:13,Aug-2005,Low,2005
4283,157,2,11335,4.99,02-08-2005,16:57:37,15-02-2006 22:13,Aug-2005,Low,2005
4284,157,1,12213,5.99,18-08-2005,02:33:55,15-02-2006 22:13,Aug-2005,High,2005
4285,157,1,12464,6.99,18-08-2005,11:33:34,15-02-2006 22:13,Aug-2005,High,2005
4286,157,1,12916,0.99,19-08-2005,04:27:05,15-02-2006 22:13,Aug-2005,Low,2005
4287,157,1,13097,4.99,19-08-2005,10:50:43,15-02-2006 22:13,Aug-2005,Low,2005
4288,157,1,13214,4.99,19-08-2005,15:31:06,15-02-2006 22:13,Aug-2005,Low,2005
4289,157,1,13481,6.99,20-08-2005,01:11:12,15-02-2006 22:13,Aug-2005,High,2005
4290,157,1,13728,2.99,20-08-2005,10:11:07,15-02-2006 22:13,Aug-2005,Low,2005
4291,157,2,14974,4.99,22-08-2005,07:04:25,15-02-2006 22:13,Aug-2005,Low,2005
4292,158,2,245,4.99,26-05-2005,13:46:59,15-02-2006 22:13,May-2005,Low,2005
4293,158,1,293,5.99,26-05-2005,20:27:02,15-02-2006 22:13,May-2005,High,2005
4294,158,1,1380,0.99,15-06-2005,15:13:10,15-02-2006 22:13,Jun-2005,Low,2005
4295,158,2,1790,4.99,16-06-2005,19:58:40,15-02-2006 22:13,Jun-2005,Low,2005
4296,158,2,2035,6.99,17-06-2005,13:45:09,15-02-2006 22:13,Jun-2005,High,2005
4297,158,2,3203,8.99,21-06-2005,00:34:56,15-02-2006 22:13,Jun-2005,High,2005
4298,158,1,4117,8.99,07-07-2005,06:58:14,15-02-2006 22:13,Jul-2005,High,2005
4299,158,1,5672,2.99,10-07-2005,08:19:38,15-02-2006 22:13,Jul-2005,Low,2005
4300,158,1,5988,4.99,11-07-2005,00:55:38,15-02-2006 22:13,Jul-2005,Low,2005
4301,158,1,6416,2.99,11-07-2005,23:29:14,15-02-2006 22:13,Jul-2005,Low,2005
4302,158,2,6901,5.99,12-07-2005,21:46:33,15-02-2006 22:13,Jul-2005,High,2005
4303,158,2,7159,2.99,27-07-2005,07:24:00,15-02-2006 22:13,Jul-2005,Low,2005
4304,158,1,7732,0.99,28-07-2005,05:03:32,15-02-2006 22:13,Jul-2005,Low,2005
4305,158,2,7952,2.99,28-07-2005,13:23:49,15-02-2006 22:13,Jul-2005,Low,2005
4306,158,1,8750,2.99,29-07-2005,19:14:21,15-02-2006 22:13,Jul-2005,Low,2005
4307,158,1,8957,1.99,30-07-2005,03:34:10,15-02-2006 22:13,Jul-2005,Low,2005
4308,158,1,9393,2.99,30-07-2005,20:04:48,15-02-2006 22:13,Jul-2005,Low,2005
4309,158,1,9713,1.99,31-07-2005,08:13:28,15-02-2006 22:13,Jul-2005,Low,2005
4310,158,1,9801,2.99,31-07-2005,11:03:13,15-02-2006 22:13,Jul-2005,Low,2005
4311,158,2,11077,4.99,02-08-2005,07:26:43,15-02-2006 22:13,Aug-2005,Low,2005
4312,158,1,11103,6.99,02-08-2005,08:09:54,15-02-2006 22:13,Aug-2005,High,2005
4313,158,1,11272,0.99,02-08-2005,14:20:27,15-02-2006 22:13,Aug-2005,Low,2005
4314,158,1,11420,2.99,02-08-2005,19:47:56,15-02-2006 22:13,Aug-2005,Low,2005
4315,158,2,12070,1.99,17-08-2005,21:46:47,15-02-2006 22:13,Aug-2005,Low,2005
4316,158,2,12421,5.99,18-08-2005,10:04:06,15-02-2006 22:13,Aug-2005,High,2005
4317,158,2,13212,1.99,19-08-2005,15:24:07,15-02-2006 22:13,Aug-2005,Low,2005
4318,158,2,13854,2.99,20-08-2005,14:48:42,15-02-2006 22:13,Aug-2005,Low,2005
4319,158,1,13926,2.99,20-08-2005,17:09:27,15-02-2006 22:13,Aug-2005,Low,2005
4320,158,2,14028,0.99,20-08-2005,21:23:03,15-02-2006 22:13,Aug-2005,Low,2005
4321,158,1,15763,2.99,23-08-2005,13:02:59,15-02-2006 22:13,Aug-2005,Low,2005
4322,158,1,15796,5.99,23-08-2005,14:12:22,15-02-2006 22:13,Aug-2005,High,2005
4323,158,1,15802,5.99,23-08-2005,14:26:51,15-02-2006 22:13,Aug-2005,High,2005
4324,159,2,475,2.99,27-05-2005,22:16:26,15-02-2006 22:13,May-2005,Low,2005
4325,159,2,549,1.99,28-05-2005,07:35:37,15-02-2006 22:13,May-2005,Low,2005
4326,159,1,598,0.99,28-05-2005,14:04:50,15-02-2006 22:13,May-2005,Low,2005
4327,159,1,832,3.99,29-05-2005,22:51:20,15-02-2006 22:13,May-2005,Low,2005
4328,159,1,1695,0.99,16-06-2005,12:40:28,15-02-2006 22:13,Jun-2005,Low,2005
4329,159,1,2572,0.99,19-06-2005,04:21:26,15-02-2006 22:13,Jun-2005,Low,2005
4330,159,2,3914,5.99,06-07-2005,20:11:10,15-02-2006 22:13,Jul-2005,High,2005
4331,159,2,4273,4.99,07-07-2005,14:40:22,15-02-2006 22:13,Jul-2005,Low,2005
4332,159,2,5656,0.99,10-07-2005,07:31:07,15-02-2006 22:13,Jul-2005,Low,2005
4333,159,2,6885,4.99,12-07-2005,20:56:04,15-02-2006 22:13,Jul-2005,Low,2005
4334,159,2,8212,2.99,28-07-2005,23:37:23,15-02-2006 22:13,Jul-2005,Low,2005
4335,159,1,8470,0.99,29-07-2005,08:28:50,15-02-2006 22:13,Jul-2005,Low,2005
4336,159,2,9022,3.99,30-07-2005,05:34:45,15-02-2006 22:13,Jul-2005,Low,2005
4337,159,2,9132,0.99,30-07-2005,09:56:00,15-02-2006 22:13,Jul-2005,Low,2005
4338,159,1,9559,7.99,31-07-2005,02:15:53,15-02-2006 22:13,Jul-2005,High,2005
4339,159,1,9917,4.99,31-07-2005,14:55:11,15-02-2006 22:13,Jul-2005,Low,2005
4340,159,2,11225,4.99,02-08-2005,12:43:27,15-02-2006 22:13,Aug-2005,Low,2005
4341,159,2,13270,1.99,19-08-2005,17:41:16,15-02-2006 22:13,Aug-2005,Low,2005
4342,159,1,13933,0.99,20-08-2005,17:17:07,15-02-2006 22:13,Aug-2005,Low,2005
4343,159,2,14575,8.99,21-08-2005,16:51:34,15-02-2006 22:13,Aug-2005,High,2005
4344,159,1,15197,0.99,22-08-2005,16:14:25,15-02-2006 22:13,Aug-2005,Low,2005
4345,160,2,2314,4.99,18-06-2005,09:03:19,15-02-2006 22:13,Jun-2005,Low,2005
4346,160,1,2465,2.99,18-06-2005,20:07:02,15-02-2006 22:13,Jun-2005,Low,2005
4347,160,2,2873,2.99,20-06-2005,00:41:25,15-02-2006 22:13,Jun-2005,Low,2005
4348,160,1,4842,0.99,08-07-2005,18:21:30,15-02-2006 22:13,Jul-2005,Low,2005
4349,160,1,4908,5.99,08-07-2005,21:05:44,15-02-2006 22:13,Jul-2005,High,2005
4350,160,2,6364,6.99,11-07-2005,21:14:48,15-02-2006 22:13,Jul-2005,High,2005
4351,160,2,6448,1.99,12-07-2005,00:45:59,15-02-2006 22:13,Jul-2005,Low,2005
4352,160,2,7500,0.99,27-07-2005,20:16:03,15-02-2006 22:13,Jul-2005,Low,2005
4353,160,1,8184,4.99,28-07-2005,22:22:35,15-02-2006 22:13,Jul-2005,Low,2005
4354,160,1,9681,0.99,31-07-2005,06:42:09,15-02-2006 22:13,Jul-2005,Low,2005
4355,160,2,9758,2.99,31-07-2005,09:25:38,15-02-2006 22:13,Jul-2005,Low,2005
4356,160,2,10089,2.99,31-07-2005,20:17:09,15-02-2006 22:13,Jul-2005,Low,2005
4357,160,1,10305,2.99,01-08-2005,04:16:16,15-02-2006 22:13,Aug-2005,Low,2005
4358,160,2,10788,0.99,01-08-2005,21:37:10,15-02-2006 22:13,Aug-2005,Low,2005
4359,160,2,10958,4.99,02-08-2005,03:37:13,15-02-2006 22:13,Aug-2005,Low,2005
4360,160,2,10979,5.99,02-08-2005,04:16:37,15-02-2006 22:13,Aug-2005,High,2005
4361,160,2,11154,2.99,02-08-2005,09:54:50,15-02-2006 22:13,Aug-2005,Low,2005
4362,160,1,11803,2.99,17-08-2005,11:42:08,15-02-2006 22:13,Aug-2005,Low,2005
4363,160,1,11888,7.99,17-08-2005,15:04:05,15-02-2006 22:13,Aug-2005,High,2005
4364,160,2,12334,2.99,18-08-2005,06:52:36,15-02-2006 22:13,Aug-2005,Low,2005
4365,160,1,12435,7.99,18-08-2005,10:38:31,15-02-2006 22:13,Aug-2005,High,2005
4366,160,2,13093,6.99,19-08-2005,10:46:16,15-02-2006 22:13,Aug-2005,High,2005
4367,160,1,14868,4.99,22-08-2005,03:15:01,15-02-2006 22:13,Aug-2005,Low,2005
4368,160,1,15112,2.99,22-08-2005,12:21:49,15-02-2006 22:13,Aug-2005,Low,2005
4369,160,2,15642,2.99,23-08-2005,08:09:11,15-02-2006 22:13,Aug-2005,Low,2005
4370,160,1,15962,4.99,23-08-2005,19:42:04,15-02-2006 22:13,Aug-2005,Low,2005
4371,160,1,16027,3.99,23-08-2005,21:49:33,15-02-2006 22:13,Aug-2005,Low,2005
4372,161,2,428,2.99,27-05-2005,16:10:58,15-02-2006 22:13,May-2005,Low,2005
4373,161,2,477,3.99,27-05-2005,22:33:33,15-02-2006 22:13,May-2005,Low,2005
4374,161,1,520,5.99,28-05-2005,03:27:37,15-02-2006 22:13,May-2005,High,2005
4375,161,2,539,0.99,28-05-2005,06:26:16,15-02-2006 22:13,May-2005,Low,2005
4376,161,1,612,2.99,28-05-2005,15:24:54,15-02-2006 22:13,May-2005,Low,2005
4377,161,1,1003,0.99,31-05-2005,00:48:20,15-02-2006 22:13,May-2005,Low,2005
4378,161,1,1856,2.99,17-06-2005,01:02:00,15-02-2006 22:13,Jun-2005,Low,2005
4379,161,1,3075,3.99,20-06-2005,14:52:19,15-02-2006 22:13,Jun-2005,Low,2005
4380,161,1,3948,4.99,06-07-2005,21:45:53,15-02-2006 22:13,Jul-2005,Low,2005
4381,161,2,4187,0.99,07-07-2005,10:41:31,15-02-2006 22:13,Jul-2005,Low,2005
4382,161,2,4248,6.99,07-07-2005,13:59:20,15-02-2006 22:13,Jul-2005,High,2005
4383,161,1,4490,2.99,08-07-2005,01:26:32,15-02-2006 22:13,Jul-2005,Low,2005
4384,161,2,5349,6.99,09-07-2005,17:35:35,15-02-2006 22:13,Jul-2005,High,2005
4385,161,2,6873,4.99,12-07-2005,20:20:50,15-02-2006 22:13,Jul-2005,Low,2005
4386,161,1,7003,2.99,27-07-2005,01:32:06,15-02-2006 22:13,Jul-2005,Low,2005
4387,161,2,8774,4.99,29-07-2005,20:05:04,15-02-2006 22:13,Jul-2005,Low,2005
4388,161,1,9135,4.99,30-07-2005,10:06:53,15-02-2006 22:13,Jul-2005,Low,2005
4389,161,2,9421,0.99,30-07-2005,21:08:32,15-02-2006 22:13,Jul-2005,Low,2005
4390,161,1,10241,5.99,01-08-2005,02:12:25,15-02-2006 22:13,Aug-2005,High,2005
4391,161,1,10355,0.99,01-08-2005,05:47:37,15-02-2006 22:13,Aug-2005,Low,2005
4392,161,1,10637,2.99,01-08-2005,15:44:09,15-02-2006 22:13,Aug-2005,Low,2005
4393,161,1,10863,6.99,02-08-2005,00:18:07,15-02-2006 22:13,Aug-2005,High,2005
4394,161,2,10939,0.99,02-08-2005,03:06:20,15-02-2006 22:13,Aug-2005,Low,2005
4395,161,1,11838,2.99,17-08-2005,13:06:00,15-02-2006 22:13,Aug-2005,Low,2005
4396,161,2,14150,0.99,21-08-2005,02:23:03,15-02-2006 22:13,Aug-2005,Low,2005
4397,161,1,14370,7.99,21-08-2005,09:35:14,15-02-2006 22:13,Aug-2005,High,2005
4398,161,1,15000,0.99,22-08-2005,07:54:58,15-02-2006 22:13,Aug-2005,Low,2005
4399,161,2,15045,5.99,22-08-2005,09:53:23,15-02-2006 22:13,Aug-2005,High,2005
4400,161,2,15150,2.99,22-08-2005,14:12:05,15-02-2006 22:13,Aug-2005,Low,2005
4401,161,1,15420,5.99,22-08-2005,23:55:51,15-02-2006 22:13,Aug-2005,High,2005
4402,162,1,285,1.99,26-05-2005,19:41:40,15-02-2006 22:13,May-2005,Low,2005
4403,162,1,501,4.99,28-05-2005,01:09:36,15-02-2006 22:13,May-2005,Low,2005
4404,162,1,688,4.99,29-05-2005,00:45:24,15-02-2006 22:13,May-2005,Low,2005
4405,162,2,1339,4.99,15-06-2005,12:21:56,15-02-2006 22:13,Jun-2005,Low,2005
4406,162,1,2366,0.99,18-06-2005,13:46:39,15-02-2006 22:13,Jun-2005,Low,2005
4407,162,1,2547,4.99,19-06-2005,02:44:17,15-02-2006 22:13,Jun-2005,Low,2005
4408,162,1,3040,0.99,20-06-2005,12:34:13,15-02-2006 22:13,Jun-2005,Low,2005
4409,162,2,3180,0.99,20-06-2005,22:48:44,15-02-2006 22:13,Jun-2005,Low,2005
4410,162,2,4982,2.99,09-07-2005,00:30:52,15-02-2006 22:13,Jul-2005,Low,2005
4411,162,2,8478,4.99,29-07-2005,08:40:36,15-02-2006 22:13,Jul-2005,Low,2005
4412,162,1,8582,4.99,29-07-2005,12:03:27,15-02-2006 22:13,Jul-2005,Low,2005
4413,162,2,9167,4.99,30-07-2005,11:30:37,15-02-2006 22:13,Jul-2005,Low,2005
4414,162,1,9726,7.99,31-07-2005,08:37:07,15-02-2006 22:13,Jul-2005,High,2005
4415,162,1,9775,0.99,31-07-2005,10:00:00,15-02-2006 22:13,Jul-2005,Low,2005
4416,162,2,10093,5.99,31-07-2005,20:30:32,15-02-2006 22:13,Jul-2005,High,2005
4417,162,2,11012,0.99,02-08-2005,05:09:42,15-02-2006 22:13,Aug-2005,Low,2005
4418,162,1,13288,4.99,19-08-2005,18:30:10,15-02-2006 22:13,Aug-2005,Low,2005
4419,162,2,14301,1.99,21-08-2005,07:19:48,15-02-2006 22:13,Aug-2005,Low,2005
4420,162,1,15332,4.99,22-08-2005,20:41:53,15-02-2006 22:13,Aug-2005,Low,2005
4421,162,1,14220,0.99,14-02-2006,15:16:03,15-02-2006 22:13,Feb-2006,Low,2006
4422,163,2,1265,4.99,15-06-2005,07:00:50,15-02-2006 22:13,Jun-2005,Low,2005
4423,163,2,2000,2.99,17-06-2005,11:32:30,15-02-2006 22:13,Jun-2005,Low,2005
4424,163,2,2110,7.99,17-06-2005,19:45:49,15-02-2006 22:13,Jun-2005,High,2005
4425,163,2,2536,5.99,19-06-2005,01:41:34,15-02-2006 22:13,Jun-2005,High,2005
4426,163,1,2994,6.99,20-06-2005,09:17:05,15-02-2006 22:13,Jun-2005,High,2005
4427,163,1,3179,0.99,20-06-2005,22:37:59,15-02-2006 22:13,Jun-2005,Low,2005
4428,163,2,3915,3.99,06-07-2005,20:16:46,15-02-2006 22:13,Jul-2005,Low,2005
4429,163,1,4126,1.99,07-07-2005,07:24:11,15-02-2006 22:13,Jul-2005,Low,2005
4430,163,2,5549,4.99,10-07-2005,02:58:29,15-02-2006 22:13,Jul-2005,Low,2005
4431,163,1,5574,10.99,10-07-2005,03:54:38,15-02-2006 22:13,Jul-2005,High,2005
4432,163,1,6109,0.99,11-07-2005,07:20:57,15-02-2006 22:13,Jul-2005,Low,2005
4433,163,1,6831,1.99,12-07-2005,18:44:04,15-02-2006 22:13,Jul-2005,Low,2005
4434,163,1,7303,1.99,27-07-2005,12:54:39,15-02-2006 22:13,Jul-2005,Low,2005
4435,163,1,7403,2.99,27-07-2005,16:22:09,15-02-2006 22:13,Jul-2005,Low,2005
4436,163,2,8040,0.99,28-07-2005,16:39:43,15-02-2006 22:13,Jul-2005,Low,2005
4437,163,2,8063,4.99,28-07-2005,17:15:11,15-02-2006 22:13,Jul-2005,Low,2005
4438,163,2,8403,4.99,29-07-2005,06:26:39,15-02-2006 22:13,Jul-2005,Low,2005
4439,163,2,10245,0.99,01-08-2005,02:24:09,15-02-2006 22:13,Aug-2005,Low,2005
4440,163,2,11623,2.99,17-08-2005,04:15:47,15-02-2006 22:13,Aug-2005,Low,2005
4441,163,2,11940,4.99,17-08-2005,16:56:28,15-02-2006 22:13,Aug-2005,Low,2005
4442,163,1,12154,2.99,18-08-2005,00:23:56,15-02-2006 22:13,Aug-2005,Low,2005
4443,163,2,12973,2.99,19-08-2005,06:48:11,15-02-2006 22:13,Aug-2005,Low,2005
4444,163,2,13543,7.99,20-08-2005,03:43:13,15-02-2006 22:13,Aug-2005,High,2005
4445,163,2,14275,4.99,21-08-2005,06:30:30,15-02-2006 22:13,Aug-2005,Low,2005
4446,163,2,14427,5.99,21-08-2005,11:26:06,15-02-2006 22:13,Aug-2005,High,2005
4447,163,1,15520,8.99,23-08-2005,03:30:45,15-02-2006 22:13,Aug-2005,High,2005
